angleX,angleY,angleZ,Time,Label
6,23,18,22:21:54,Long Standing
-14,41,15,22:21:54,Long Standing
34,9,18,22:21:55,Long Standing
46,-22,-14,22:21:56,Long Standing
41,-20,-16,22:21:56,Long Standing
41,-20,-15,22:21:57,Long Standing
40,-21,-17,22:21:57,Long Standing
40,-21,-18,22:21:58,Long Standing
32,-21,-16,22:21:58,Long Standing
28,-20,-22,22:21:59,Long Standing
38,-20,-17,22:21:59,Long Standing
37,-21,-19,22:22:00,Long Standing
41,-22,-20,22:22:00,Long Standing
38,-21,-21,22:22:01,Long Standing
39,-19,-21,22:22:01,Long Standing
39,-20,-21,22:22:02,Long Standing
38,-20,-20,22:22:02,Long Standing
39,-21,-20,22:22:03,Long Standing
35,-17,-20,22:22:03,Long Standing
38,-20,-18,22:22:04,Long Standing
38,-22,-18,22:22:04,Long Standing
37,-23,-18,22:22:05,Long Standing
41,-23,-20,22:22:05,Long Standing
36,-24,-18,22:22:06,Long Standing
42,-21,-15,22:22:06,Long Standing
43,-22,-16,22:22:07,Long Standing
38,-25,-13,22:22:07,Long Standing
39,-21,-18,22:22:08,Long Standing
40,-21,-19,22:22:08,Long Standing
42,-22,-20,22:22:09,Long Standing
36,-19,-19,22:22:09,Long Standing
39,-18,-17,22:22:10,Long Standing
43,-20,-17,22:22:10,Long Standing
42,-20,-18,22:22:11,Long Standing
40,-21,-16,22:22:11,Long Standing
42,-22,-17,22:22:12,Long Standing
40,-22,-17,22:22:12,Long Standing
39,-21,-17,22:22:13,Long Standing
29,-26,-5,22:22:13,Long Standing
3,-53,-5,22:22:14,Bowing
-13,-41,-12,22:22:14,Bowing
-22,-43,-15,22:22:15,Bowing
-17,-44,-14,22:22:15,Bowing
-22,-40,-14,22:22:16,Bowing
-20,-43,-10,22:22:16,Bowing
-19,-44,-9,22:22:17,Bowing
-19,-45,-8,22:22:17,Bowing
-18,-43,-10,22:22:18,Bowing
-14,-44,-13,22:22:18,Bowing
-18,-44,-9,22:22:19,Bowing
-18,-44,-9,22:22:19,Bowing
-18,-47,-9,22:22:20,Bowing
-7,-47,-3,22:22:20,Bowing
4,-40,1,22:22:21,Short Standing
6,-54,6,22:22:21,Short Standing
7,-49,6,22:22:22,Short Standing
5,-48,5,22:22:22,Short Standing
6,-48,4,22:22:23,Short Standing
4,-45,1,22:22:23,Short Standing
5,-47,3,22:22:24,Short Standing
13,-48,2,22:22:24,Short Standing
4,-42,24,22:22:25,1st Prostration
24,-35,23,22:22:25,1st Prostration
26,-32,26,22:22:26,1st Prostration
26,-34,23,22:22:26,1st Prostration
24,-34,24,22:22:27,1st Prostration
23,-34,25,22:22:27,1st Prostration
26,-31,27,22:22:28,1st Prostration
32,-56,38,22:22:28,Short Sitting
16,-20,46,22:22:29,Short Sitting
15,-27,37,22:22:29,Short Sitting
13,-26,37,22:22:30,Short Sitting
4,-23,40,22:22:30,Short Sitting
22,-35,31,22:22:31,2nd Prostration
17,-37,25,22:22:31,2nd Prostration
18,-37,26,22:22:32,2nd Prostration
16,-38,25,22:22:32,2nd Prostration
17,-39,23,22:22:33,2nd Prostration
18,-38,22,22:22:33,2nd Prostration
18,-39,22,22:22:34,2nd Prostration
20,-34,27,22:22:34,2nd Prostration
21,-28,34,22:22:35,Long Standing
13,-36,17,22:22:35,Long Standing
13,-26,39,22:22:36,Long Standing
8,-41,19,22:22:36,Long Standing
7,-48,8,22:22:37,Long Standing
17,-1,7,22:22:38,Long Standing
43,-20,-14,22:22:39,Long Standing
41,-18,-17,22:22:39,Long Standing
41,-18,-15,22:22:40,Long Standing
43,-19,-15,22:22:40,Long Standing
42,-19,-15,22:22:41,Long Standing
41,-19,-16,22:22:41,Long Standing
42,-19,-16,22:22:42,Long Standing
41,-19,-16,22:22:42,Long Standing
41,-18,-16,22:22:43,Long Standing
41,-19,-17,22:22:43,Long Standing
41,-19,-16,22:22:44,Long Standing
42,-19,-16,22:22:44,Long Standing
42,-19,-16,22:22:45,Long Standing
40,-19,-17,22:22:45,Long Standing
41,-20,-17,22:22:46,Long Standing
41,-19,-16,22:22:46,Long Standing
41,-19,-16,22:22:47,Long Standing
41,-19,-16,22:22:47,Long Standing
41,-19,-17,22:22:48,Long Standing
41,-20,-16,22:22:48,Long Standing
41,-20,-16,22:22:49,Long Standing
41,-20,-17,22:22:49,Long Standing
41,-21,-18,22:22:50,Long Standing
40,-21,-17,22:22:50,Long Standing
40,-21,-17,22:22:51,Long Standing
41,-20,-17,22:22:51,Long Standing
40,-20,-18,22:22:52,Long Standing
40,-21,-18,22:22:52,Long Standing
40,-20,-17,22:22:53,Long Standing
39,-22,-17,22:22:53,Long Standing
40,-21,-17,22:22:54,Long Standing
39,-21,-18,22:22:54,Long Standing
17,-32,2,22:22:55,Bowing
-7,-52,-12,22:22:55,Bowing
-32,-41,-16,22:22:56,Bowing
-19,-44,-11,22:22:56,Bowing
-13,-42,-12,22:22:57,Bowing
-12,-44,-12,22:22:57,Bowing
-14,-45,-13,22:22:58,Bowing
-15,-46,-14,22:22:58,Bowing
-13,-44,-12,22:22:59,Bowing
-12,-43,-12,22:22:59,Bowing
-13,-41,-11,22:23:00,Bowing
1,-50,0,22:23:00,Bowing
-4,-49,6,22:23:01,Short Standing
12,-55,8,22:23:01,Short Standing
9,-45,4,22:23:02,Short Standing
11,-48,7,22:23:02,Short Standing
2,-44,0,22:23:03,Short Standing
1,-37,-2,22:23:03,Short Standing
10,-42,18,22:23:05,1st Prostration
27,-31,28,22:23:05,1st Prostration
24,-33,25,22:23:06,1st Prostration
23,-35,23,22:23:06,1st Prostration
23,-35,24,22:23:07,1st Prostration
23,-36,23,22:23:07,1st Prostration
26,-35,28,22:23:08,1st Prostration
-1,-37,13,22:23:08,Short Sitting
21,-30,32,22:23:09,Short Sitting
14,-28,36,22:23:09,Short Sitting
19,-29,34,22:23:10,Short Sitting
14,-29,35,22:23:10,Short Sitting
18,-23,27,22:23:11,2nd Prostration
41,-45,34,22:23:11,2nd Prostration
24,-26,33,22:23:12,2nd Prostration
26,-29,29,22:23:12,2nd Prostration
26,-28,30,22:23:13,2nd Prostration
26,-28,29,22:23:13,2nd Prostration
26,-28,29,22:23:14,2nd Prostration
26,-27,30,22:23:14,2nd Prostration
24,-26,31,22:23:15,2nd Prostration
18,-51,32,22:23:15,2nd Prostration
30,-19,33,22:23:16,Long Sitting
11,-28,37,22:23:16,Long Sitting
17,-26,36,22:23:17,Long Sitting
12,-27,37,22:23:17,Long Sitting
13,-27,37,22:23:18,Long Sitting
14,-27,37,22:23:18,Long Sitting
15,-27,37,22:23:19,Long Sitting
15,-28,37,22:23:19,Long Sitting
15,-27,37,22:23:20,Long Sitting
13,-27,36,22:23:20,Long Sitting
18,-26,37,22:23:21,Long Sitting
14,-27,37,22:23:21,Long Sitting
17,-26,37,22:23:22,Long Sitting
16,-27,37,22:23:22,Long Sitting
16,-27,37,22:23:23,Long Sitting
16,-27,37,22:23:23,Long Sitting
16,-27,37,22:23:24,Long Sitting
16,-27,37,22:23:24,Long Sitting
17,-27,37,22:23:25,Long Sitting
16,-26,37,22:23:25,Long Sitting
17,-26,37,22:23:26,Long Sitting
17,-26,36,22:23:26,Long Sitting
27,-23,33,22:23:27,Long Sitting
32,-8,29,22:23:27,Long Sitting
7,-43,0,22:23:28,Long Standing
11,-39,24,22:23:29,Long Standing
8,-54,31,22:23:29,Long Standing
21,-6,-3,22:23:30,Long Standing
49,-18,-17,22:23:31,Long Standing
39,-19,-18,22:23:31,Long Standing
41,-19,-23,22:23:32,Long Standing
39,-18,-20,22:23:32,Long Standing
40,-20,-19,22:23:33,Long Standing
41,-19,-19,22:23:33,Long Standing
41,-18,-20,22:23:34,Long Standing
39,-19,-20,22:23:34,Long Standing
40,-18,-21,22:23:35,Long Standing
40,-20,-20,22:23:35,Long Standing
40,-19,-21,22:23:36,Long Standing
46,-21,-19,22:23:36,Long Standing
39,-20,-19,22:23:37,Long Standing
40,-22,-19,22:23:37,Long Standing
38,-20,-20,22:23:38,Long Standing
39,-21,-19,22:23:38,Long Standing
38,-18,-19,22:23:39,Long Standing
40,-23,-19,22:23:39,Long Standing
45,-19,-20,22:23:40,Long Standing
39,-22,-20,22:23:40,Long Standing
41,-20,-15,22:23:41,Long Standing
41,-20,-16,22:23:41,Long Standing
41,-20,-16,22:23:42,Long Standing
29,-22,-7,22:23:42,Long Standing
10,-51,-4,22:23:43,Bowing
-23,-45,-16,22:23:43,Bowing
-16,-42,-16,22:23:44,Bowing
-18,-42,-16,22:23:44,Bowing
-17,-43,-15,22:23:45,Bowing
-19,-42,-15,22:23:45,Bowing
-17,-43,-13,22:23:46,Bowing
-19,-44,-13,22:23:46,Bowing
-17,-44,-13,22:23:47,Bowing
-15,-44,-13,22:23:47,Bowing
-15,-44,-13,22:23:48,Bowing
-16,-44,-13,22:23:48,Bowing
-13,-54,-9,22:23:49,Short Standing
7,-46,0,22:23:49,Short Standing
8,-49,7,22:23:50,Short Standing
7,-49,5,22:23:50,Short Standing
7,-49,2,22:23:51,Short Standing
-3,-33,-2,22:23:51,Short Standing
10,-34,32,22:23:52,1st Prostration
8,-44,18,22:23:53,1st Prostration
21,-31,30,22:23:53,1st Prostration
23,-27,31,22:23:54,1st Prostration
27,-32,25,22:23:54,1st Prostration
24,-34,23,22:23:55,1st Prostration
24,-34,24,22:23:55,1st Prostration
26,-31,26,22:23:56,1st Prostration
31,-23,30,22:23:56,1st Prostration
0,-23,38,22:23:57,Short Sitting
22,-25,35,22:23:58,Short Sitting
23,-25,34,22:23:58,Short Sitting
19,-24,36,22:23:59,Short Sitting
0,-24,32,22:23:59,Short Sitting
15,-23,37,22:24:00,Short Sitting
23,-25,33,22:24:00,Short Sitting
25,-29,29,22:24:01,2nd Prostration
25,-29,29,22:24:01,2nd Prostration
25,-28,31,22:24:02,2nd Prostration
25,-28,30,22:24:02,2nd Prostration
26,-27,30,22:24:03,2nd Prostration
25,-26,32,22:24:03,2nd Prostration
25,-46,26,22:24:04,Long Standing
26,-22,22,22:24:04,Long Standing
16,-14,0,22:24:06,Long Standing
34,-19,-20,22:24:06,Long Standing
43,-19,-16,22:24:07,Long Standing
42,-18,-18,22:24:07,Long Standing
40,-19,-19,22:24:08,Long Standing
40,-20,-18,22:24:08,Long Standing
41,-21,-18,22:24:09,Long Standing
38,-23,-19,22:24:09,Long Standing
38,-24,-18,22:24:10,Long Standing
40,-21,-20,22:24:10,Long Standing
38,-24,-19,22:24:11,Long Standing
38,-24,-19,22:24:11,Long Standing
37,-24,-20,22:24:12,Long Standing
37,-23,-20,22:24:12,Long Standing
36,-24,-20,22:24:13,Long Standing
36,-26,-19,22:24:13,Long Standing
40,-19,-22,22:24:14,Long Standing
36,-21,-27,22:24:14,Long Standing
41,-26,-19,22:24:15,Long Standing
37,-24,-19,22:24:15,Long Standing
38,-24,-19,22:24:16,Long Standing
38,-23,-19,22:24:16,Long Standing
10,-44,-10,22:24:17,Bowing
-23,-41,-15,22:24:18,Bowing
-18,-43,-11,22:24:18,Bowing
-18,-43,-13,22:24:19,Bowing
-17,-43,-14,22:24:19,Bowing
-13,-44,-14,22:24:20,Bowing
-14,-45,-13,22:24:20,Bowing
-17,-44,-15,22:24:21,Bowing
-16,-44,-15,22:24:21,Bowing
-16,-43,-13,22:24:22,Bowing
-4,-46,15,22:24:23,Short Standing
14,-51,18,22:24:23,Short Standing
8,-47,6,22:24:24,Short Standing
8,-47,6,22:24:24,Short Standing
6,-48,5,22:24:25,Short Standing
8,-48,3,22:24:25,Short Standing
3,-26,-3,22:24:26,Short Standing
30,-49,18,22:24:27,1st Prostration
12,-44,15,22:24:27,1st Prostration
21,-37,22,22:24:28,1st Prostration
25,-37,19,22:24:28,1st Prostration
24,-38,18,22:24:29,1st Prostration
23,-38,19,22:24:29,1st Prostration
24,-34,24,22:24:30,1st Prostration
26,-28,29,22:24:30,1st Prostration
17,-26,28,22:24:31,Short Sitting
20,-23,38,22:24:31,Short Sitting
22,-20,35,22:24:32,Short Sitting
27,-22,33,22:24:32,Short Sitting
24,-28,32,22:24:33,Short Sitting
21,-26,27,22:24:33,Short Sitting
39,-41,48,22:24:34,2nd Prostration
24,-32,26,22:24:34,2nd Prostration
18,-36,26,22:24:35,2nd Prostration
20,-35,26,22:24:35,2nd Prostration
21,-35,26,22:24:36,2nd Prostration
22,-35,25,22:24:37,2nd Prostration
22,-35,25,22:24:37,2nd Prostration
21,-35,25,22:24:38,2nd Prostration
21,-35,25,22:24:38,2nd Prostration
21,-36,24,22:24:39,2nd Prostration
21,-37,23,22:24:39,2nd Prostration
21,-36,24,22:24:40,2nd Prostration
24,-30,29,22:24:40,Long Sitting
20,-38,34,22:24:41,Long Sitting
10,-20,25,22:24:41,Long Sitting
16,-30,34,22:24:42,Long Sitting
17,-29,36,22:24:42,Long Sitting
14,-29,37,22:24:43,Long Sitting
12,-30,35,22:24:43,Long Sitting
16,-29,35,22:24:44,Long Sitting
16,-29,34,22:24:44,Long Sitting
17,-29,34,22:24:45,Long Sitting
18,-29,33,22:24:45,Long Sitting
19,-29,33,22:24:46,Long Sitting
20,-29,33,22:24:46,Long Sitting
20,-29,33,22:24:47,Long Sitting
21,-28,32,22:24:47,Long Sitting
20,-29,32,22:24:48,Long Sitting
21,-29,33,22:24:48,Long Sitting
21,-29,32,22:24:49,Long Sitting
21,-29,32,22:24:49,Long Sitting
21,-29,32,22:24:50,Long Sitting
21,-29,32,22:24:50,Long Sitting
22,-29,33,22:24:51,Long Sitting
22,-29,32,22:24:51,Long Sitting
22,-28,32,22:24:52,Long Sitting
22,-28,32,22:24:52,Long Sitting
22,-29,32,22:24:53,Long Sitting
22,-29,32,22:24:53,Long Sitting
22,-29,32,22:24:54,Long Sitting
23,-28,32,22:24:54,Long Sitting
24,-28,32,22:24:55,Long Sitting
23,-28,31,22:24:55,Long Sitting
23,-28,32,22:24:56,Long Sitting
23,-29,31,22:24:56,Long Sitting
23,-28,31,22:24:57,Long Sitting
23,-29,31,22:24:57,Long Sitting
22,-29,31,22:24:58,Long Sitting
23,-29,31,22:24:58,Long Sitting
23,-29,31,22:24:59,Long Sitting
22,-29,31,22:24:59,Long Sitting
22,-29,31,22:25:00,Long Sitting
22,-29,31,22:25:00,Long Sitting
22,-29,31,22:25:01,Long Sitting
22,-29,30,22:25:01,Long Sitting
23,-29,31,22:25:02,Long Sitting
24,-28,30,22:25:02,Long Sitting
22,-29,30,22:25:03,Long Sitting
24,-29,31,22:25:03,Long Sitting
23,-28,31,22:25:04,Long Sitting
24,-29,30,22:25:04,Long Sitting
24,-29,30,22:25:05,Long Sitting
25,-28,30,22:25:05,Long Sitting
28,-28,29,22:25:06,Long Sitting
26,-28,29,22:25:06,Long Sitting
26,-28,29,22:25:07,Long Sitting
22,-29,31,22:25:07,Long Sitting
